index,Length,stNum,sqNum,attack,timeAllowedtoLive,numDatSetEntries,boolean_1,time_diff,time_from_start,sqNum_diff,stNum_diff,timestamp_diff,boolean_1_diff,Length_diff,freq
50,144,3,32,0,4000,1,True,2.0000131130218506,71.1785900592804,1,0,0.0,0,0,0.4999967217660311
51,144,3,33,0,4000,1,True,2.000016927719116,73.17860698699951,1,0,0.0,0,0,0.49999576810603913
52,144,3,34,0,4000,1,True,1.9999608993530276,75.17856788635254,1,0,0.0,0,0,0.5000097753528544
53,144,3,35,0,4000,1,True,2.000041007995605,77.17860889434814,1,0,0.0,0,0,0.4999897482113014
54,144,3,36,0,4000,1,True,1.9999799728393557,79.1785888671875,1,0,0.0,0,0,0.5000050068402975
55,144,3,37,0,4000,1,True,2.0001111030578613,81.17869997024536,1,0,0.0,0,0,0.49997222577843514
56,144,3,38,0,4000,1,True,1.99993109703064,83.178631067276,1,0,0.0,0,0,0.5000172263358128
57,144,3,39,0,4000,1,True,2.0000269412994385,85.17865800857544,1,0,0.0,0,0,0.49999326476586836
58,144,3,40,0,4000,1,True,2.000030994415283,87.17868900299072,1,0,0.0,0,0,0.49999225151625903
59,144,3,41,0,4000,1,True,2.0000529289245605,89.17874193191528,1,0,0.0,0,0,0.4999867681190345
60,144,3,42,0,4000,1,True,2.0000250339508057,91.17876696586607,1,0,0.0,0,0,0.4999937415906349
61,144,3,43,0,4000,1,True,2.0000128746032715,93.17877984046936,1,0,0.0,0,0,0.49999678136990144
62,144,3,44,0,4000,1,True,2.000014066696167,95.17879390716551,1,0,0.0,0,0,0.4999964833506921
63,144,3,45,0,4000,1,True,1.9999301433563232,97.17872405052184,1,0,0.0,0,0,0.5000174647709343
64,144,3,46,0,4000,1,True,2.000018835067749,99.1787428855896,1,0,0.0,0,0,0.49999529127740727
65,144,3,47,0,4000,1,True,2.0000159740448,101.1787588596344,1,0,0.0,0,0,0.49999600652069603
66,144,3,48,0,4000,1,True,2.000041007995605,103.17879986763,1,0,0.0,0,0,0.4999897482113014
67,144,3,49,0,4000,1,True,2.000033140182495,105.1788330078125,1,0,0.0,0,0,0.4999917150916579
68,144,3,50,0,4000,1,True,2.0000388622283936,107.1788718700409,1,0,0.0,0,0,0.49999028463168205
69,144,3,51,0,4000,1,True,2.000035047531128,109.17890691757202,1,0,0.0,0,0,0.49999123827075653
70,144,3,52,0,4000,1,True,1.9999520778656008,111.17885899543762,1,0,0.0,0,0,0.500011980820673
71,144,3,53,0,4000,1,True,2.000018835067749,113.17887783050536,1,0,0.0,0,0,0.49999529127740727
72,144,3,54,0,4000,1,True,2.000040054321289,115.17891788482666,1,0,0.0,0,0,0.4999899866202173
73,144,3,55,0,4000,1,True,2.0000340938568115,117.17895197868349,1,0,0.0,0,0,0.4999914766810935
74,144,3,56,0,4000,1,True,2.000032901763916,119.1789848804474,1,0,0.0,0,0,0.49999177469433453
75,144,3,57,0,4000,1,True,1.9999401569366453,121.17892503738403,1,0,0.0,0,0,0.5000149612135011
76,144,3,58,0,4000,1,True,2.000018835067749,123.17894387245178,1,0,0.0,0,0,0.49999529127740727
77,144,3,59,0,4000,1,True,2.0000929832458496,125.17903685569765,1,0,0.0,0,0,0.49997675526922286
78,144,3,60,0,4000,1,True,1.9999771118164065,127.17901396751404,1,0,0.0,0,0,0.5000057221113827
79,144,3,61,0,4000,1,True,2.0000240802764893,129.17903804779053,1,0,0.0,0,0,0.49999398000335926
80,144,3,62,0,4000,1,True,1.999964952468872,131.1790030002594,1,0,0.0,0,0,0.5000087620363258
81,144,3,63,0,4000,1,True,2.000030994415283,133.17903399467468,1,0,0.0,0,0,0.49999225151625903
82,144,3,64,0,4000,1,True,2.0000388622283936,135.17907285690308,1,0,0.0,0,0,0.49999028463168205
